cns,nome,municipio,uf,email,telefone,endereco,bairro,cep,status,natureza
094870,OFÍCIO ÚNICO DE GROSSOS,Grossos,RN,cartoriogrossos@gmail.com,84981040771,"RUA EXPEDICIONÁRIO JOSÉ ROCHA, Nº 160-A",CENTRO,59675000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
095612,OFÍCIO ÚNICO DE GUAMARÉ,Guamaré,RN,cartorio.unico.guamare@gmail.com,84981667686,"Rua Monsenhor José Tibúrcio, nº 650",Centro,59598000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
094615,CARTÓRIO MARINHO,Ielmo Marinho,RN,cartorioim@gmail.com,8440420940,"Rua José Camilo Bezerra, 44",Centro,59490000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094268,CARTORIO ÚNICO DE IPANGUAÇU,Ipanguaçu,RN,cartorioip@gmail.com,84999759795,"Rua das Flores, nº. 08",Centro,59508000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
157438,Cartório Único de Itajá,Itajá,RN,cartoriodeitaja@gmail.com,84996833637,"Rua Vereador José de Deus Barbosa, 17",Centro,59513000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
094888,OFÍCIO ÚNICO DE ITAÚ,Itaú,RN,CARTORIOUNICOITAU@GMAIL.COM,8497051136,"TRAVESSA DO MERCADO, 6",CENTRO,59855000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094664,OFÍCIO ÚNICO DE JAÇANÃ,Jaçanã,RN,cartoriodejacana@gmail.com,84987223586,RUA JOÃO FERNANDES DA SILVA,CENTRO,59225000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
095042,Ofício Único de Jandaíra/RN,Jandaíra,RN,cartorio.jandaira@hotmail.com,84994090665,Rua Aristófanes Fernande,Centro,59594000,Ativo,Registro Civil das Pessoas Naturais | Registro de Imóveis | Notas | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094896,OFÍCIO ÚNICO DE JANDUÍS,Janduís,RN,cartoriojanduis2018@gmail.com,84996079738,"RUA ADRIÃO FERNANDES, 46",CENTRO,59690000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
094326,CARTORIO UNICO DE NOTAS E REGISTROS DE BOA SAÚDE,Januário Cicco,RN,cartboasaude@gmail.com,84996414423,"RUA NOSSA SENHORA DA CONCEIÇÃO, 500 (temporariamente)",CENTRO,59245000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Distribuição
094755,CARTÓRIO ÚNICO JUDICIÁRIO DE JAPI,Japi,RN,cartoriodejapi@gmail.com,84987223586,Rua Manoel Medeiros,CENTRO,59213000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
095059,Ofício Único de Jardim de Angicos,Jardim de Angicos,RN,oficiounicojardimdeangicos@gmail.com,84994029190,"Rua Capitão Manoel Vicente, 36",Centro,59544000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
094128,CARTORIO DO 1º OFICIO,Jardim de Piranhas,RN,nelsonvitorino@tj .gov.br,8434232762,"AV. RIO BRANCO, 737",CENTRO,,Inativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis | Notas
094169,OFÍCIO ÚNICO DE JARDIM DE PIRANHAS,Jardim de Piranhas,RN,cartoriounicojardimdepiranhas@gmail.com,84998477292,"RUA MANOEL ANTÔNIO FILHO, 123",CENTRO,59324000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095638,OFÍCIO ÚNICO DE JARDIM DO SERIDÓ,Jardim do Seridó,RN,cartoriojs@gmail.com,84992059011,Rua Aristófanes Fernandes,São João,59343000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Contratos Marítimos | Registro de Distribuição
093799,1º OFÍCIO DE JOÃO CÂMARA,João Câmara,RN,primeirocartoriojcrn@hotmail.com,8432623688,"Rua Vereador Cândido Barbosa, nº 106",Centro,59550000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Imóveis
094631,Cartório Único de João Dias,João Dias,RN,cartoriounicodejoaodias @gmail.com,84399210598,"RUA PADRE CÂNDIDO, 94",CENTRO,59880000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos
095133,Ofício Único de José da Penha,José da Penha,RN,cartoriojosedapenha@gmail.com,84999054503,"Rua Monoel Ferreira Fontes, 100",Centro,59980000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
094177,1º OFÍCIO DE JUCURUTU,Jucurutu,RN,cartoriojucurutu@gmail.com,8434292043,RUA MAJOR LULA,CENTRO,59330000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
131102,OFÍCIO ÚNICO DE JUNDIÁ,Jundiá,RN,cartoriojundia@hotmail.com,84994568200,RUA DA MATRIZ,CENTRO,59188000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
095067,OFÍCIO ÚNICO DO MUNICÍPIO DE LAGOA DANTA,Lagoa d'Anta,RN,oficiolagoadanta@gmail.com,8488067328,"Rua Vereador Severino Guedes de Moura, 29",Centro,59227000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
094763,OFÍCIO ÚNICO DE LAGOA DE PEDRAS,Lagoa de Pedras,RN,cartoriolagoadepedras@gmail.com,84988677881,"Rua Coronel Francisco Tomaz, s/n",Centro,59244000,Ativo,Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094409,CARTORIO UNICO DE LAGOA DE VELHOS,Lagoa de Velhos,RN,lagoadevelhoscartorio@gmail.com,84988511746,Cartório Barcelona,Barcelona,59430000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
095257,OFÍCIO ÚNICO DE LAGOA NOVA,Lagoa Nova,RN,oficiounicolagoanovar@hotmail.com,84998461698,Rua Nozinho Felipe,Centro,59390000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
095463,OFÍCIO ÚNICO DE LAGOA SALGADA,Lagoa Salgada,RN,docscartoriolagoasalgada @gmail.com,84996540923,TRAVESSA VICENTE MAURICIO DE SOUZA,CENTRO,59247000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
094417,OFÍCIO ÚNICO DE LAJES,Lajes,RN,CARTORIODELAJES@YAHOO.COM.BR,8435322194,"PRAÇA MANOEL JANUARIO CABRAL, 180",CENTRO,59535000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094862,OFÍCIO ÚNICO DE LAJES PINTADAS,Lajes Pintadas,RN,oficiounicolp@outlook.com,84988068524,"Rua João Francisco Borges, nº 109",Centro,59235000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
095232,Único Ofício de Notas e Registros Gerais de Lucrécia/RN,Lucrécia,RN,cartorio.lucrecia@gmail.com,84999084296,Rua Raul de Alencar,Centro,59805000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
000703,SERVIÇO NOTARIAL E REGISTRAL DE LUÍS GOMES,Luís Gomes,RN,marciarochajp@hotmail.com,8433822282,CEL. ANTONIO FERNANDES SOBRINHO,CENTRO,59940000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
093740,1° OFICIO DE MACAÍBA,Macaíba,RN,atendimento@1cartoriodemacaiba .com.br,8440420959,"RUA IVANILDO GAMA PACHECO, 20",CENTRO,59280000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Contratos Marítimos | Registro de Imóveis
093732,1º OFÍCIO DE MACAU,Macau,RN,macau1ofico@yahoo.com.br,84998980166,RUA MARTINS FERREIRA,CENTRO,59500000,Ativo,Notas | Registro de Imóveis
095075,OFÍCIO ÚNICO DE MAJOR SALES,Major Sales,RN,contato@cartoriomajorsales.com,8440420438,"Rua Nilza Fe andes, nº 34",centro,59945000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Contratos Marítimos | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Distribuição
095018,OFÍCIO ÚNICO DE MARCELINO VIEIRA,Marcelino Vieira,RN,semarcelinovieira@gmail.com,84996076874,"Rua Antônio Fe andes de Oliveira, 120",Centro,59970000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
130930,Ofício único de Martins,Martins,RN,cartoriodemartins@gmail.com,8440420744,"RUA Dr. Joaquim Inácio, S/N, Centro",JOCELLYN VILLAR,59800000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
094425,CARTORIO ÚNICO DE MAXARANGUAPE,Maxaranguape,RN,ranilsonms@gmail.com,84988525640,"TRAV, DOM EUGENIO, S/N",CENTRO,59580000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094680,Ofício Único de Messias Targino,Messias Targino,RN,oficiounico@outlook.com,8496675222,"Rua João dos Santos, 240",Centro,59775000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
094607,SERVIÇO DO OFÍCIO ÚNICO DE MONTANHAS,Montanhas,RN,cartoriounicomontanhas@gmail.com,84998699002,"Rua Princesa Isabel, nº457",Centro,59198000,Ativo,Registro de Imóveis | Registro Civil das Pessoas Naturais | Notas | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
095448,OFÍCIO ÚNICO DE MONTE ALEGRE,Monte Alegre,RN,cartoriomontealegre01@yahoo.com.br,8432762234,"RUA ALFREDO XAVIER, 11",CENTRO,59182000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094524,OFÍCIO ÚNICO DE MONTE DAS GAMELEIRAS,Monte das Gameleiras,RN,cartorio.montedasgameleiras@hotmail.com,84987781321,"RUA ANÍSIO DE CARVALHO, 24",CENTRO,59217000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
094904,1º Ofício de Mossoró,Mossoró,RN,1cartoriodemossoro@gmail.com,8433174950,"Cel Vicente Saboia, 167",Centro,59600120,Ativo,Notas | Registro de Imóveis
094920,6º Ofício da Comarca de Mossoró,Mossoró,RN,cartorioreboucas@uol.com.br,8433214145,"RUA CORONEL SABÓIA, Nº 07",CENTRO,59600120,Ativo,Notas | Registro de Imóveis
094961,3º Ofício da Comarca de Natal,Natal,RN,oficios3cartorionatal@gmail.com,8432114661,"Av. Junqueira Aires,",Cidade Alta,59025275,Ativo,Notas | Registro de Imóveis
093989,6º Ofício da Comarca de Natal,Natal,RN,6.oficionatalrn@gmail.com,8432112316,AV. RIO BRANCO,CENTRO,59025003,Ativo,Registro de Imóveis | Notas
094979,7º Ofício da Comarca de Natal,Natal,RN,7cartorionatal@7cartorio.com.br,8440085858,"RUA LEÔNCIO ETELVINO DE MEDEIROS, 2935",CAPIM MACIO,59078570,Ativo,Registro de Imóveis | Notas | Protesto de Títulos
095489,Serviço Unico Notarial e Registral,Nísia Floresta,RN,contato@cartorionisiafloresta.com,8432772228,"R Joao Batista Gondim, 50",Centro,59164000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094235,1º OFÍCIO DE NOTAS,Nova Cruz,RN,cartorio1@hotmail.com,8432812126,"Praça Barão do Rio Branco, 256",Centro,59215000,Ativo,Notas | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro de Imóveis
094466,OFÍCIO ÚNICO DE OLHO DÁGUA DO BORGES,Olho d'Água do Borges,RN,cartoriounicoodbrn@hotmail.com,84998076407,RUA JOÃO ANDRÉ,CENTRO,59730000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
094805,CARTÓRIO ÚNICO JUDICIÁRIO DO TERMO DE OURO BRANCO/RN,Ouro Branco,RN,cartorioob@gmail.com,84987316109,"RUA JOÃO MELQUÍADEDS, 63",CENTRO,59347000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095158,OFÍCIO ÚNICO DE PARANÁ,Paraná,RN,marciarochajp@hotmail.com,8433822282,"AVENIDA LUIZ PINTO, 117",VILA CAIÇARA,59950000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis
131128,OFÍCIO ÚNICO DE PARAÚ,Paraú,RN,msocorrors@hotmail.com,8499213539,"Rua Alferes Tonho, sn",Centro,59660000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
095166,Ofício Único Extrajudicial do Município de Parazinho-RN,Parazinho,RN,oficiounicodeparazinho@hotmail.com,8440420966,Rua Prefeito Domingos Paulino Pereira,Centro,59586000,Ativo,Registro de Imóveis | Notas | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
095646,ÚNICO OFÍCIO DE PARELHAS,Parelhas,RN,cartorioparelhas@gmail.com,84996602221,PRAÇA ARNALDO BEZERRA,CENTRO,59360000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095315,1º OFÍCIO DE PARNAMIRIM,Parnamirim,RN,contato@1oficioparnamirim.com.br,8432723325,Rua Sargento Noberto Marques,CENTRO,59140230,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais
094227,OFÍCIO ÚNICO DE PASSA E FICA,Passa e Fica,RN,cartoriopassaefica @gmail.com,84988664594,"RUA FRANCISCO PINTO FERREIRA, 59",CENTRO,59218000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
095596,OFÍCIO ÚNICO DE PASSAGEM,Passagem,RN,cartoriounicopassagem@gmail.com,84986317858,Rua do Cruzeiro,Centro,59259000,Ativo,Registro de Imóveis | Notas | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos | Registro Civil das Pessoas Naturais
094094,OFÍCIO ÚNICO DE PATU,Patu,RN,CARTORIOPATURN@GMAIL.COM,8496121054,Av. Antonio Suassuna,CENTRO,59770000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095299,1º OFICIO DE PAU DOS FERROS,Pau dos Ferros,RN,cartoriojales@hotmail.com,84999248988,"RUA HIPOLITO CASSIANO, 633",CENTRO,59900000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094623,OFÍCIO ÚNICO DE PEDRA GRANDE,Pedra Grande,RN,atendimento@cartoriopedragrande.com,8420182662,"Rua Vereador Luiz Cazuza, n° 100",Centro,59588000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
131060,Cartório Único de Pedra Preta-RN,Pedra Preta,RN,oficiounico.pedrapreta.rn@gmail.com,84994101874,RUA 04 DE OUTUBRO,CENTRO,59547000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095398,SERVENTIA ÚNICA EXTRAJUDICIAL,Pedro Avelino,RN,cartoriopereirapavelino@gmail.com,84996870422,"Rua Sebastião Inácio Câmara, 20",CENTRO,59530000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
095174,Ofício único de Pedro Velho,Pedro Velho,RN,cartoriounicopv@gmail.com,84987348339,"Avenida Professor Genar Bezerril, 150",centro,59196000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
093765,Ofício Único de Pendências,Pendências,RN,cartoriounicopendencias@gmail.com,8440420776,"RUA DOMINGOS PRAXEDES, 181,",PENDENCIAS DO MEIO,59504000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro de Imóveis | Protesto de Títulos | Registro Civil das Pessoas Naturais
094656,CARTORIO UNICO JUDICIARIO,Pilões,RN,cartoriopiloes@yahoo.com.br,84996392001,"AV. PEDRO NONATO FERNANDES, 224",CENTRO,59960000,Ativo,Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095406,OFÍCIO ÚNICO DE POÇO BRANCO,Poço Branco,RN,cartoriounicopocobranco@gmail.com,8440420875,"AVENIDA MANOEL RODRIGUES DA SILVA, 507",CENTRO,59560000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
094284,OFÍCIO ÚNICO DE PORTALEGRE,Portalegre,RN,cartoriounicoportalegre@gmail.com,8440420590,"Praça Vicente do Rêgo Filho, 12,",centro,59810000,Ativo,Registro de Distribuição | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos
131011,OFÍCIO ÚNICO DE PORTO DO MANGUE,Porto do Mangue,RN,cartorioportodomangue01@gmail.com,84988754684,"RUA JOCA DE MELO, 93",CENTRO,59668000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais | Registro de Contratos Marítimos | Protesto de Títulos
095273,Oficio Único do Muncípio de Pureza,Pureza,RN,oficiounicopurezar@hotmail.com,8431901958,Rua Maxaranguape,Centro,59582000,Ativo,Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais
095182,OFICIO UNICO DE RAFAEL FERNANDES,Rafael Fernandes,RN,cartorio.unico-rf@hotmail.com,84999945044,AVENIDA EGÍDIO CHAGAS DO NASCIMENTO,CENTRO,59990000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
094672,Cartorio Único Judiciário,Riacho da Cruz,RN,lucia_do_cartorio@hotmail.com,8440420592,"Rua 7 de Setembro, 13",Centro,59820000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
094847,CARTÓRIO DUARTE,Riacho de Santana,RN,cartorioriachodesantana@gmail.com,8431901723,RUA VICENTE FONTES,CENTRO,59987000,Ativo,Notas | Registro de Imóveis | Registro Civil das Pessoas Naturais | Protesto de Títulos | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094565,Ofício Único de Riachuelo,Riachuelo,RN,cartoriounicoderiachuelo@gmail.com,84999180164,"Av. Luiz de Gonzaga Cavalcanti, 1984,",Centro,59470000,Ativo,Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
131037,OFÍCIO ÚNICO DE RIO DO FOGO,Rio do Fogo,RN,cartorioriodofogo@gmail.com,8431900822,TRAVESSA DEZESSETE DE SETEMBRO,CENTRO,59578000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas | Registro Civil das Pessoas Naturais
095349,OFÍCIO ÚNICO DE RODOLFO FERNANDES,Rodolfo Fernandes,RN,cartoriounico_rf@hotmail.com.br,84999835850,RUA: JOÃO CORDEIRO - 144,CENTRO,59830000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
094771,OFÍCIO ÚNICO DE RUY BARBOSA,Ruy Barbosa,RN,oficiounicoruybarbosa@hotmail.com,84988739418,"Rua Conjunto Novo, 02",CENTRO,59420000,Ativo,Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Protesto de Títulos
094144,1º OFÍCIO DE SANTA CRUZ,Santa Cruz,RN,primeirocartoriosc@hotmail.com,8432912011,"RUA DR. PEDRO MEDEIROS, 85",CENTRO,59200000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Notas
131110,OFÍCIO ÚNICO DE SANTA MARIA,Santa Maria,RN,cartoriosmdoc@gmail.com,84998129780,"Rua Tota Azevedo, nº 73",Centro,59464000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
095430,OFÍCIO ÚNICO DE SANTANA DO MATOS,Santana do Matos,RN,cartoriosantanadomatos @hotmail.com,84999323500,"AV 27 DE OUTUBRO, 1990",CENTRO,59520000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis
094854,CARTÓRIO OFÍCIO ÚNICO DE SANTANA DO SERIDÓ/RN,Santana do Seridó,RN,cartoriosantanadoserido@gmail.com,84987940394,Avenida Zeze Aprígio,CENTRO,59350000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Protesto de Títulos
093807,1º Oficio de Notas de Santo Antônio/RN,Santo Antônio,RN,primeirooficiodesantoantonio@hotmail.com,8440420590,Largo Tabelião Pedro Tomaz Sobrinho,Centro,59255000,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095497,OFÍCIO ÚNICO DE SÃO BENTO DO NORTE,São Bento do Norte,RN,cartoriounicosbn@gmail.com,84991737510,"Av. Ursulino Silvestre da Silva, s/nº",Centro,59590000,Ativo,Protesto de Títulos | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas
095521,Serviço Único Notarial e Registral,São Bento do Norte,RN,cartoriounicosbn@gmail.com,84991737510,Av. Ursulino Silvestre da Silva,Centro,59590000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos | Registro de Imóveis | Registro de Contratos Marítimos
094573,CARTÓRIO ÚNICO DE SÃO BENTO DO TRAIRI-RN,São Bento do Trairí,RN,cartoriounicosbt@gmail.com,8486107831,"RUA THEODORICO BEZERRA, 33",CENTRO,59210000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
094649,CARTORIO UNICO SÃO FERNANDO EXTRAJUDICIAL,São Fernando,RN,cartoriosaofe ando@gmail.com,84999685078,"Rua Capitão José Inácio, nº 321",CENTRO,59327000,Ativo,Registro Civil das Pessoas Naturais | Registro de Distribuição | Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
094813,Cartório Único do Oeste,São Francisco do Oeste,RN,cartoriounicodooeste@hotmail.com,84999915603,Rua Francisco Raimundo,Centro,59908000,Ativo,Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Registro de Imóveis | Protesto de Títulos
095323,1º OFÍCIO DE SÃO GONÇALO DO AMARANTE,São Gonçalo do Amarante,RN,primeirocartoriosga@gmail.com,8436140167,"Rua do Largo, 11, Amarante, São Gonçalo do Amarante-RN, CEP 59.296-617",Amarante,59296617,Ativo,Notas | Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas
095109,OFICIO UNICO DE NOTAS,São João do Sabugi,RN,cartoriosjs1971@gmail.com,84996177124,"AVENIDA TENENTE ANTÔNIO DE MEDEIROS, N.º 173",CENTRO,59310000,Ativo,Registro de Imóveis | Registro de Títulos e Documentos | Registro Civil das Pessoas Jurídicas | Registro Civil das Pessoas Naturais | Notas | Protesto de Títulos
